Stream name,Units type,Data interval (seconds),Value interpolation,External data source,External update disabled,Latest update,Latest data,Records,External units,Lookup name,Value offset,Value factor,Time offset (seconds),Min. threshold,Max. threshold,Table,Data column,Time column,User field 1,User value 1,User field 2,User value 2,User field 3,User value 3,Tag name,Description
moata.STFM13 - 115OXFORD.201393.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201393,,,,,,STFM13 - 115OXFORD
moata.STFM14 - 30SEDDON.201177.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201177,,,,,,STFM14 - 30SEDDON
moata.STFM14 - 30SEDDON.201219.UpDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201219,,,,,,STFM14 - 30SEDDON
moata.STFM14 - 30SEDDON.201269.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201269,,,,,,STFM14 - 30SEDDON
moata.STFM14 - 30SEDDON.201313.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201313,,,,,,STFM14 - 30SEDDON
moata.STFM14 - 30SEDDON.201359.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201359,,,,,,STFM14 - 30SEDDON
moata.STFM14 - 30SEDDON.201394.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201394,,,,,,STFM14 - 30SEDDON
moata.STFM15 - 2GIBSON.201178.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201178,,,,,,STFM15 - 2GIBSON
moata.STFM15 - 2GIBSON.201220.UpDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201220,,,,,,STFM15 - 2GIBSON
moata.STFM15 - 2GIBSON.201270.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201270,,,,,,STFM15 - 2GIBSON
moata.STFM15 - 2GIBSON.201314.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201314,,,,,,STFM15 - 2GIBSON
moata.STFM15 - 2GIBSON.201360.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201360,,,,,,STFM15 - 2GIBSON
moata.STFM15 - 2GIBSON.201395.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201395,,,,,,STFM15 - 2GIBSON
moata.STFM16 - 17WAKEFIELD.201179.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201179,,,,,,STFM16 - 17WAKEFIELD
moata.STFM16 - 17WAKEFIELD.201221.UpDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201221,,,,,,STFM16 - 17WAKEFIELD
moata.STFM16 - 17WAKEFIELD.201271.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201271,,,,,,STFM16 - 17WAKEFIELD
moata.STFM16 - 17WAKEFIELD.201315.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201315,,,,,,STFM16 - 17WAKEFIELD
moata.STFM16 - 17WAKEFIELD.201361.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201361,,,,,,STFM16 - 17WAKEFIELD
moata.STFM16 - 17WAKEFIELD.201396.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201396,,,,,,STFM16 - 17WAKEFIELD
moata.STFM17 - 415CUBA.201180.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201180,,,,,,STFM17 - 415CUBA
moata.STFM17 - 415CUBA.201222.UpDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201222,,,,,,STFM17 - 415CUBA
moata.STFM17 - 415CUBA.201272.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201272,,,,,,STFM17 - 415CUBA
moata.STFM17 - 415CUBA.201316.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201316,,,,,,STFM17 - 415CUBA
moata.STFM17 - 415CUBA.201362.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201362,,,,,,STFM17 - 415CUBA
moata.STFM17 - 415CUBA.201397.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201397,,,,,,STFM17 - 415CUBA
moata.STFM18 - NORMANDALE.201194.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201194,,,,,,STFM18 - NORMANDALE
moata.STFM18 - NORMANDALE.201233.Sdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201233,,,,,,STFM18 - NORMANDALE
moata.STFM18 - NORMANDALE.201284.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201284,,,,,,STFM18 - NORMANDALE
moata.STFM18 - NORMANDALE.201330.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201330,,,,,,STFM18 - NORMANDALE
moata.STFM18 - NORMANDALE.201409.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201409,,,,,,STFM18 - NORMANDALE
moata.STFM19 - 9TREADWELL.201181.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201181,,,,,,STFM19 - 9TREADWELL
moata.STFM19 - 9TREADWELL.201223.UpDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201223,,,,,,STFM19 - 9TREADWELL
moata.STFM19 - 9TREADWELL.201273.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201273,,,,,,STFM19 - 9TREADWELL
moata.STFM19 - 9TREADWELL.201317.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201317,,,,,,STFM19 - 9TREADWELL
moata.STFM19 - 9TREADWELL.201363.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201363,,,,,,STFM19 - 9TREADWELL
moata.STFM19 - 9TREADWELL.201398.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201398,,,,,,STFM19 - 9TREADWELL
moata.STFM20 - 26KAURI.201182.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201182,,,,,,STFM20 - 26KAURI
moata.STFM20 - 26KAURI.201240.LRDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201240,,,,,,STFM20 - 26KAURI
moata.STFM20 - 26KAURI.201274.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201274,,,,,,STFM20 - 26KAURI
moata.STFM20 - 26KAURI.201318.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201318,,,,,,STFM20 - 26KAURI
moata.STFM20 - 26KAURI.201364.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201364,,,,,,STFM20 - 26KAURI
moata.STFM20 - 26KAURI.201399.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201399,,,,,,STFM20 - 26KAURI
moata.STFM21 - GROUNDSELLRD.201195.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201195,,,,,,STFM21 - GROUNDSELLRD
moata.STFM21 - GROUNDSELLRD.201234.Sdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201234,,,,,,STFM21 - GROUNDSELLRD
moata.STFM21 - GROUNDSELLRD.201285.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201285,,,,,,STFM21 - GROUNDSELLRD
moata.STFM21 - GROUNDSELLRD.201331.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201331,,,,,,STFM21 - GROUNDSELLRD
moata.STFM21 - GROUNDSELLRD.201410.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201410,,,,,,STFM21 - GROUNDSELLRD
moata.STFM22 - 262GROUNDSELL.201196.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201196,,,,,,STFM22 - 262GROUNDSELL
moata.STFM22 - 262GROUNDSELL.201235.Sdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201235,,,,,,STFM22 - 262GROUNDSELL
moata.STFM22 - 262GROUNDSELL.201286.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201286,,,,,,STFM22 - 262GROUNDSELL
moata.STFM22 - 262GROUNDSELL.201332.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201332,,,,,,STFM22 - 262GROUNDSELL
moata.STFM22 - 262GROUNDSELL.201411.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201411,,,,,,STFM22 - 262GROUNDSELL
moata.STFM23 - PARKSIDE.201183.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201183,,,,,,STFM23 - PARKSIDE
moata.STFM23 - PARKSIDE.201241.LRDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201241,,,,,,STFM23 - PARKSIDE
moata.STFM23 - PARKSIDE.201275.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201275,,,,,,STFM23 - PARKSIDE
moata.STFM23 - PARKSIDE.201319.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201319,,,,,,STFM23 - PARKSIDE
moata.STFM23 - PARKSIDE.201365.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201365,,,,,,STFM23 - PARKSIDE
moata.STFM23 - PARKSIDE.201400.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201400,,,,,,STFM23 - PARKSIDE
moata.STFM24 - 60HIGHST.201184.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201184,,,,,,STFM24 - 60HIGHST
moata.STFM24 - 60HIGHST.201224.UpDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201224,,,,,,STFM24 - 60HIGHST
moata.STFM24 - 60HIGHST.201276.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201276,,,,,,STFM24 - 60HIGHST
moata.STFM24 - 60HIGHST.201320.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201320,,,,,,STFM24 - 60HIGHST
moata.STFM24 - 60HIGHST.201366.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201366,,,,,,STFM24 - 60HIGHST
moata.STFM24 - 60HIGHST.201401.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201401,,,,,,STFM24 - 60HIGHST
moata.STFM25 - 6GUTHRIE.201185.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201185,,,,,,STFM25 - 6GUTHRIE
moata.STFM25 - 6GUTHRIE.201225.UpDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201225,,,,,,STFM25 - 6GUTHRIE
moata.STFM25 - 6GUTHRIE.201277.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201277,,,,,,STFM25 - 6GUTHRIE
moata.STFM25 - 6GUTHRIE.201321.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201321,,,,,,STFM25 - 6GUTHRIE
moata.STFM25 - 6GUTHRIE.201367.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201367,,,,,,STFM25 - 6GUTHRIE
moata.STFM25 - 6GUTHRIE.201402.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201402,,,,,,STFM25 - 6GUTHRIE
moata.STOKES.201420.Rain,RD,300.000,Extend,dwh_moata_utc_x64,1,Never,Never,0,mm,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201420,,,,,,STOKES
moata.STPSLM01 - Rossiter Ave PS.198136.Wet Well Level,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,198136,,,,,,STPSLM01 - Rossiter Ave PS
moata.STPSLM01 - Rossiter Ave PS.198137.Magflow1,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:08:09 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,198137,,,,,,STPSLM01 - Rossiter Ave PS
moata.STPSLM01 - Rossiter Ave PS.198138.Magflow2,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:08:16 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,198138,,,,,,STPSLM01 - Rossiter Ave PS
moata.STPSLM03 - Esplanade East PS.198121.Wet Well Level,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,198121,,,,,,STPSLM03 - Esplanade East PS
moata.STPSLM03 - Esplanade East PS.198122.Magflow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:08:22 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,198122,,,,,,STPSLM03 - Esplanade East PS
moata.STPSLM04 - Esplanade Central PS.198117.Wet Well Level,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,198117,,,,,,STPSLM04 - Esplanade Central PS
moata.STPSLM04 - Esplanade Central PS.198118.Magflow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:08:29 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,198118,,,,,,STPSLM04 - Esplanade Central PS
moata.STPSLM05 - Esplanade West PS.198123.Wet Well Level,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,198123,,,,,,STPSLM05 - Esplanade West PS
moata.STPSLM05 - Esplanade West PS.198124.Magflow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:08:38 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,198124,,,,,,STPSLM05 - Esplanade West PS
moata.STPSLM06 - Regent St PS.198119.Wet Well Level,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,198119,,,,,,STPSLM06 - Regent St PS
moata.STPSLM06 - Regent St PS.198120.Magflow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:08:47 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,198120,,,,,,STPSLM06 - Regent St PS
moata.STPSLM07 - Port Rd PS.198127.Wet Well Level,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,198127,,,,,,STPSLM07 - Port Rd PS
moata.STPSLM07 - Port Rd PS.198128.Magflow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:08:56 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,198128,,,,,,STPSLM07 - Port Rd PS
moata.STPSLM08 - Rona Bay PS.198132.Wet Well Level,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,198132,,,,,,STPSLM08 - Rona Bay PS
moata.STPSLM08 - Rona Bay PS.198133.Magflow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:09:05 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,198133,,,,,,STPSLM08 - Rona Bay PS
moata.STPSLM09 - Pukatea St PS.198130.Wet Well Level,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,198130,,,,,,STPSLM09 - Pukatea St PS
moata.STPSLM09 - Pukatea St PS.198131.Magflow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:09:12 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,198131,,,,,,STPSLM09 - Pukatea St PS
moata.STPSLM10 - Point Arthus PS.198125.Wet Well Level,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,198125,,,,,,STPSLM10 - Point Arthus PS
moata.STPSLM10 - Point Arthus PS.198126.Magflow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:09:18 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,198126,,,,,,STPSLM10 - Point Arthus PS
moata.STPSLM11 - Totara Cres PS.198134.Wet Well Level,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,198134,,,,,,STPSLM11 - Totara Cres PS
moata.STPSLM11 - Totara Cres PS.198135.Magflow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:09:25 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,198135,,,,,,STPSLM11 - Totara Cres PS
moata.STREAM.261409.LRD,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,261409,,,,,,STREAM
moata.STREAM.261418.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,261418,,,,,,STREAM
moata.STREAM.261428.PDEPTH,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,261428,,,,,,STREAM
moata.STREAM.261446.Final Sewer Depth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,261446,,,,,,STREAM
moata.STREAM.261459.Final Sewer Flow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:09:31 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,261459,,,,,,STREAM
moata.STREAM.261468.Preliminary Sewer Depth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,261468,,,,,,STREAM
moata.STREAM.261481.Preliminary Sewer Flow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:09:37 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,261481,,,,,,STREAM
moata.STREAM.261490.Synthesised Dry Weather Flow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:09:44 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,261490,,,,,,STREAM
moata.STREAM.261505.Rain Radar,RD,300.000,Extend,dwh_moata_utc_x64,1,Never,Never,0,mm,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,261505,,,,,,STREAM
moata.STREAM.262532.Daily Total Flow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:09:50 pm,Never,0,m3/day,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,262532,,,,,,STREAM
moata.SWDC - FWWTP influent.205232.raw HVQ UpDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,205232,,,,,,SWDC - FWWTP influent
moata.SWDC - FWWTP influent.205233.raw HVQ PDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,205233,,,,,,SWDC - FWWTP influent
moata.SWDC - FWWTP influent.205234.raw HVQ SDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,205234,,,,,,SWDC - FWWTP influent
moata.SWDC - FWWTP influent.205235.raw HVQ Velocity,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,205235,,,,,,SWDC - FWWTP influent
moata.SWDC - FWWTP influent.205237.HVQ Depth Prelim,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,205237,,,,,,SWDC - FWWTP influent
moata.SWDC - FWWTP influent.205238.HVQ Velocity Prelim,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,205238,,,,,,SWDC - FWWTP influent
moata.SWDC - FWWTP influent.205239.HVQ Flow Prelim,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 4:09:57 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,205239,,,,,,SWDC - FWWTP influent
moata.SWDC - FWWTP influent.205240.VPRELIM UNFILTERED,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,205240,,,,,,SWDC - FWWTP influent
